Id,SalePrice
1461,122330.28785009714
1462,153665.00785304527
1463,177504.23981097538
1464,200617.75722369173
1465,179691.75982315835
1466,165493.69298708547
1467,177861.09852785195
1468,168560.27005442354
1469,180717.52009729733
1470,115950.08733034391
1471,201096.9628586069
1472,90494.35302858806
1473,95009.1265893414
1474,152220.0644887698
1475,115205.79139679926
1476,337908.1319844176
1477,244848.54314788646
1478,279698.96575557976
1479,259687.87308075518
1480,494495.0569780795
1481,319931.0024639205
1482,201538.85440695303
1483,177213.63981501912
1484,167730.360686203
1485,172915.74985232594
1486,193243.78954671565
1487,323817.111522885
1488,227656.00457289012
1489,187440.3745334581
1490,218672.63742247483
1491,192859.48095625328
1492,95892.71306783354
1493,178203.8367184088
1494,272507.5728338114
1495,268808.28550481464
1496,218190.5809594025
1497,168754.15169177938
1498,162259.51327926732
1499,156069.5104324356
1500,151215.91677523858
1501,169991.3061914382
1502,146064.475029742
1503,268431.79123348376
1504,237984.81511417983
1505,214618.43659833874
1506,170657.30145596902
1507,233957.93855511927
1508,185997.47775836973
1509,170502.17635951412
1510,142967.22747287282
1511,147841.5253937535
1512,175741.552667505
1513,131714.73468756094
1514,131789.76245648382
1515,201670.42290009913
1516,165311.23562068873
1517,157346.39445361006
1518,136285.24004805222
1519,214623.77361007145
1520,133951.58045397134
1521,134520.96581383274
1522,169786.70836870486
1523,117247.432882023
1524,124686.96372747254
1525,126206.31332234967
1526,110234.53090579694
1527,107602.83055742353
1528,143762.46835293883
1529,149898.79662563198
1530,166226.20112766698
1531,83788.55404673785
1532,100453.09376619877
1533,152191.6239835143
1534,123761.2879881844
1535,166778.95345220048
1536,117268.41978258398
1537,50747.29262546092
1538,138047.38629258022
1539,194949.63570896856
1540,92019.07876274991
1541,135644.5075508072
1542,138479.172291796
1543,197021.72346520858
1544,88394.53121346844
1545,97652.95948060599
1546,122147.25801568791
1547,134353.26349650754
1548,135788.09399965717
1549,115820.65893658143
1550,135966.54408771606
1551,113709.19716243686
1552,127546.15116154283
1553,146549.3869815872
1554,116666.3793601034
1555,155349.71100193638
1556,94220.15798909143
1557,114034.86712788531
1558,86237.54951172089
1559,60040.305947503955
1560,148686.48553509545
1561,111297.64410901286
1562,130545.0968764344
1563,118619.70160139108
1564,164430.57591720647
1565,147069.56203716688
1566,228449.81612391645
1567,82686.72586526518
1568,213047.117125215
1569,128404.78379720867
1570,137560.0303564983
1571,120230.84317344148
1572,147912.55192455518
1573,257431.91282747188
1574,112953.27596995592
1575,217875.52726529614
1576,236175.7657242991
1577,194332.42181661507
1578,145574.3733744838
1579,145255.69818213177
1580,187555.545266062
1581,153267.90191136152
1582,137851.11073642806
1583,306073.625623086
1584,217416.20242865742
1585,142330.98246451135
1586,59856.17857642529
1587,94515.4660999872
1588,154084.63024073595
1589,103621.92734784377
1590,137826.91792184807
1591,105005.52811932919
1592,125025.82393023142
1593,128926.18250758466
1594,115768.24035667484
1595,92795.26608573919
1596,239950.31953274232
1597,206762.97802684078
1598,210371.21128611488
1599,167986.3554789246
1600,166118.65569395083
1601,59259.51305264693
1602,110331.42504410695
1603,101380.80441322096
1604,283389.41673378187
1605,248876.24832797982
1606,166938.70412488107
1607,153883.85852509577
1608,198651.83124785247
1609,190744.43037430057
1610,154368.05667701928
1611,144855.11963519937
1612,170778.23627506354
1613,156708.6147200836
1614,117593.81977852654
1615,96654.87926060456
1616,68978.14795966787
1617,94636.5038983643
1618,124753.1005960679
1619,142302.49476486715
1620,146436.92020061536
1621,144185.65903903323
1622,138519.85120202383
1623,250213.13183425707
1624,215505.15746488326
1625,122524.42574028723
1626,158278.96970449758
1627,181389.9330526672
1628,290560.1657698766
1629,178497.56198921104
1630,378671.89950247406
1631,197850.61931512452
1632,240651.22382219892
1633,167791.96213566535
1634,186038.0044999749
1635,173264.54470942335
1636,148619.21109284722
1637,178257.17846815783
1638,187785.79029654167
1639,171748.17138031748
1640,282042.1529284935
1641,166818.5589727908
1642,249141.09076695435
1643,222097.93374983474
1644,234657.43655158047
1645,188317.94304393133
1646,160906.0093950975
1647,168258.35305425938
1648,141115.9327392665
1649,137253.91690460284
1650,104397.57155745383
1651,121235.0734195347
1652,92234.84427312097
1653,96171.15894720794
1654,147212.13258277532
1655,148804.11763500574
1656,147749.3634035642
1657,148113.44230146002
1658,150526.6030422518
1659,124179.92794893251
1660,150660.27040993987
1661,478950.5623689932
1662,428783.92633413046
1663,369680.244388367
1664,472277.4173786613
1665,286136.5333881692
1666,348138.999345231
1667,345505.53432223364
1668,344462.42593087367
1669,289435.5821468389
1670,353996.7799604033
1671,261737.45548827617
1672,417404.9468954075
1673,267645.02031580784
1674,231007.44376407206
1675,187299.688772988
1676,185786.32153810217
1677,200852.28314893926
1678,430225.1820119188
1679,363547.7070596982
1680,321132.0188505491
1681,264441.55222671735
1682,307356.72655784915
1683,175631.37340566172
1684,179219.60379810352
1685,169946.34314035016
1686,167141.6867316253
1687,167427.82228005058
1688,190704.3050784709
1689,189127.9063224306
1690,190330.2422456524
1691,181886.52100829282
1692,263304.0042285822
1693,171044.29548674505
1694,180734.45457083604
1695,171361.82323443145
1696,275220.9863503518
1697,171211.2313447748
1698,344066.98410208616
1699,266922.544187263
1700,239329.43542479147
1701,256437.14165364436
1702,254092.58133792813
1703,255991.3326938538
1704,283818.3421814524
1705,205805.10856595126
1706,504634.75334484305
1707,205110.27062801423
1708,196881.32552886673
1709,249705.68093359863
1710,205880.603738729
1711,257368.3131966181
1712,246077.44062937342
1713,274056.0186299799
1714,224239.69112071936
1715,210672.19854677274
1716,180725.31951799477
1717,177862.49244792815
1718,135076.58717854976
1719,210003.67366942388
1720,254154.6375689678
1721,162466.8856307887
1722,125951.95139553609
1723,154029.66897301032
1724,205913.7840695428
1725,236124.36769357152
1726,199018.94361080503
1727,168370.39513258674
1728,173186.49302144645
1729,174946.42165763178
1730,171055.19899150595
1731,122786.4251948168
1732,139258.26111762953
1733,113812.53605237752
1734,112682.93034305863
1735,136770.28847694834
1736,122669.23848301875
1737,334413.0648191341
1738,206481.9785829677
1739,251512.37695938986
1740,199906.84413650763
1741,180324.21029148326
1742,169639.8694526473
1743,173336.20510800972
1744,311441.9320537783
1745,209429.12262226664
1746,168606.828331226
1747,212174.8079666963
1748,220244.45293475362
1749,153390.05518894616
1750,120928.91093575655
1751,274920.5507911297
1752,121734.59609545705
1753,136824.6008406754
1754,183005.57841154354
1755,168091.01115546393
1756,132243.3054330273
1757,124980.87444306904
1758,139077.28847072698
1759,163930.98253745624
1760,171309.0231390122
1761,132653.03536235666
1762,171592.02420901318
1763,192252.397396991
1764,116445.25742275937
1765,177712.5034513099
1766,169753.93194106038
1767,205063.38340223304
1768,149846.94067256522
1769,168382.86112913358
1770,143176.51101686992
1771,131830.1008433086
1772,133855.3557551387
1773,111284.45478598314
1774,131754.80356965013
1775,135975.37411752495
1776,126164.43299705094
1777,109150.81777708557
1778,147280.07196023455
1779,105068.5732055404
1780,184031.2518353324
1781,130964.84757381969
1782,82119.74254450321
1783,133020.9962061226
1784,99876.9583680602
1785,122328.84214995192
1786,152566.05765211396
1787,155131.96033204175
1788,56556.70012220723
1789,101973.0674541449
1790,61064.99357861673
1791,180707.69871013841
1792,155641.23270279547
1793,135880.04923802585
1794,154340.0794886177
1795,135528.0235761977
1796,123693.51614854494
1797,116694.55669935867
1798,128254.69360847241
1799,112186.02269208895
1800,124871.72983049128
1801,130583.58748495017
1802,133230.55433451178
1803,147270.22895384583
1804,156546.57141590785
1805,141997.23716307234
1806,126030.39246474342
1807,128530.15528546793
1808,124280.13575464168
1809,113497.20847858867
1810,154092.6761118293
1811,88655.65232953835
1812,90396.06092871969
1813,127168.21940527034
1814,86907.64404752378
1815,57986.70694751847
1816,104288.62658680866
1817,111737.06751526076
1818,166859.5995396736
1819,126768.87022687473
1820,58939.03135479242
1821,106986.1645498993
1822,148462.25575758942
1823,44028.2764819662
1824,139437.12034650866
1825,125899.6511642179
1826,95491.61715982428
1827,94275.74376746817
1828,136285.8517218584
1829,117664.84112245752
1830,140797.65551748473
1831,153527.5906199763
1832,61393.34937990468
1833,137615.86152695876
1834,126492.29720859199
1835,107890.82471470548
1836,126329.62481236477
1837,93495.17997191065
1838,136663.00931968808
1839,89501.22711043584
1840,136522.36725006206
1841,140435.35745930663
1842,88237.00354576769
1843,125370.41936886801
1844,142343.9763026315
1845,136875.16285699286
1846,160090.78567369987
1847,154734.82573138145
1848,58562.43318252629
1849,100407.70230926776
1850,121181.42514521
1851,159885.8787850728
1852,135661.85800028202
1853,133021.1550038532
1854,170320.65075684284
1855,143939.38151308976
1856,219126.78963595012
1857,163843.07638872645
1858,140375.80908139003
1859,123116.53091601408
1860,154852.63908727208
1861,119471.03122859773
1862,302957.5317339976
1863,290320.0378062846
1864,290320.0378062846
1865,367579.4245894735
1866,353435.595221521
1867,217049.3452322874
1868,278958.20052168035
1869,199076.33515995092
1870,227494.56694516676
1871,243604.3629049607
1872,170343.22628792046
1873,216386.20697447666
1874,145711.77584811285
1875,205594.8939688376
1876,201221.21681149976
1877,207934.4041071432
1878,195590.7406238305
1879,127374.16757483911
1880,139917.96712269867
1881,249129.8801818263
1882,254598.1279523718
1883,197189.63673558284
1884,205957.94503910837
1885,256626.70662834152
1886,295319.2321539589
1887,207813.27167109607
1888,272898.29551024485
1889,164394.5388152418
1890,123541.2533233682
1891,146438.96148546832
1892,97811.57958014989
1893,132077.44909665335
1894,121027.07678967556
1895,134423.42459591318
1896,133840.1972563916
1897,91200.60510592558
1898,119235.29731030996
1899,178748.77034975583
1900,162514.48032444576
1901,177690.103835429
1902,150983.16989592378
1903,222864.23129110146
1904,150781.61422223743
1905,204977.755734805
1906,181400.69055467428
1907,199348.8760176185
1908,105940.4099790182
1909,137898.50508511698
1910,118737.45342560357
1911,210322.83914938153
1912,372037.2795992021
1913,149731.77783215584
1914,53091.483491797306
1915,316264.51152369427
1916,58453.02839065978
1917,255699.62713482746
1918,136408.6898139155
1919,163285.71294514753
1920,128978.61415510104
1921,408572.9442490436
1922,344889.57357636816
1923,215901.02540643635
1924,199541.73097799314
1925,197323.9450207336
1926,399973.8516177427
1927,130439.33734146184
1928,152363.6636045065
1929,129562.51540812147
1930,127049.06179558925
1931,143904.6305818754
1932,144085.84630087792
1933,175126.99631559968
1934,183605.39423358685
1935,173691.81514768396
1936,190273.11603550054
1937,174833.2917293347
1938,173568.76570717728
1939,236356.33188269677
1940,183017.97093770973
1941,157547.6190133838
1942,186434.81817764672
1943,195343.96928631174
1944,354531.6462843647
1945,347936.97862536274
1946,137799.97217917177
1947,351622.45179865323
1948,167142.66885345685
1949,264582.5260284996
1950,186472.3081341664
1951,248199.01373079972
1952,222071.90891135167
1953,163797.45905227636
1954,176358.41215745907
1955,138714.2200851312
1956,324946.5308139951
1957,151316.2309115572
1958,311655.72375401866
1959,141183.6586031615
1960,114069.41462703382
1961,121792.21397043232
1962,92266.5499754085
1963,100999.60745699726
1964,111007.11867808619
1965,152585.35996159958
1966,145443.6200928932
1967,273284.73778113996
1968,444407.29917245486
1969,404447.44710559415
1970,412342.9604263392
