Id,SalePrice
1461,117123.05362954558
1462,157476.1629363687
1463,188977.31991400273
1464,188260.39109442648
1465,181197.76615369556
1466,176504.90833100502
1467,179188.46975771064
1468,167315.06457808125
1469,190897.18059314837
1470,118731.32981465069
1471,191740.06347766356
1472,90221.129826334
1473,88390.21207267913
1474,156426.4541964211
1475,114079.00864258336
1476,382047.32973922463
1477,252799.73507453772
1478,295694.5862436744
1479,257256.95808073322
1480,489301.52419565665
1481,341611.3885982512
1482,199256.54038931418
1483,171033.3915817178
1484,161588.83297007004
1485,179645.65427647094
1486,190333.06959200755
1487,354982.03866504773
1488,220370.82077943787
1489,184049.04111086344
1490,215618.77012431758
1491,183548.53424123145
1492,89483.82837917625
1493,176349.2395208891
1494,302117.79189964576
1495,306082.33093024633
1496,228715.14712917389
1497,178476.98677137255
1498,161333.7390611352
1499,174322.4991972359
1500,161951.76022758905
1501,178519.60073390958
1502,144751.02912107596
1503,273803.96362711495
1504,242812.50640264183
1505,208603.93363350743
1506,196205.49553720397
1507,252838.80807910571
1508,205048.06475808463
1509,161469.00414099867
1510,156299.29884678652
1511,150228.08549483717
1512,164639.93153422876
1513,146293.88024480586
1514,145836.90171715844
1515,204059.32197787907
1516,156963.1991510157
1517,160479.51512559573
1518,128575.85446795878
1519,205116.65273790454
1520,133374.89613344517
1521,134134.92701704658
1522,163687.63623864469
1523,110336.94659326733
1524,131589.17914123132
1525,120653.44987381666
1526,110832.40515337902
1527,105850.03485114407
1528,134351.33980924747
1529,155642.776828154
1530,168655.48286326372
1531,102984.28403860965
1532,106046.00762661196
1533,145759.484667217
1534,125635.00076856781
1535,132922.48688359198
1536,112399.69828338093
1537,56437.329219405874
1538,154560.93229431892
1539,206631.94824917745
1540,81709.89120686073
1541,140565.862713224
1542,133159.02270199326
1543,199053.09002476666
1544,73247.16717046319
1545,101999.86598230351
1546,140528.2272926029
1547,118545.5076579388
1548,135331.61516324678
1549,97968.50155247482
1550,148331.03515772405
1551,112739.16823192731
1552,140111.37574304984
1553,142682.3299942509
1554,119158.64387070184
1555,158206.05302570146
1556,99140.545373641
1557,112470.52338641392
1558,95231.42759098225
1559,72102.99831849233
1560,147014.45945406496
1561,116444.141965242
1562,131515.03749085602
1563,120689.31400309553
1564,160311.29486721774
1565,147234.15679384596
1566,230720.4131740736
1567,72229.67261288615
1568,218409.77416418804
1569,129997.33903459657
1570,135853.85984014964
1571,126032.63170365403
1572,145496.96393779447
1573,244291.13188944088
1574,122210.64189134126
1575,211746.504331635
1576,267367.60062618396
1577,176080.42223134093
1578,152802.3956102666
1579,131767.11137204923
1580,192118.56402032325
1581,157315.1417642307
1582,131976.4077466209
1583,312759.26444894564
1584,223889.1067717296
1585,139794.07307861067
1586,57161.90449449591
1587,91726.54803519436
1588,159353.32740142389
1589,91721.65886754481
1590,144479.6562226463
1591,96903.1424481605
1592,127008.08821718543
1593,131348.7061108489
1594,124159.40459637925
1595,97983.22779100307
1596,241524.72002205296
1597,185139.78530131176
1598,212953.75493572242
1599,165894.80371613562
1600,167441.3545854057
1601,57394.88479790336
1602,109819.20227274825
1603,95373.27204515853
1604,271965.1054191095
1605,249506.85180906052
1606,168232.13373728207
1607,159652.41399937545
1608,203846.82729526548
1609,184049.04111086344
1610,155569.19788778404
1611,148811.30764373942
1612,166834.69087414557
1613,156683.99605960067
1614,134418.27494272825
1615,89054.63139104351
1616,69896.82518810125
1617,86611.22913975235
1618,120899.84873833683
1619,135988.15914268311
1620,144509.17757015373
1621,145229.6940960587
1622,136992.2758122333
1623,279286.40224650473
1624,226019.38272020887
1625,110094.24069979369
1626,157648.98227832472
1627,180895.53072433628
1628,301721.596570084
1629,184255.1216806048
1630,389168.1009288122
1631,208627.3480900152
1632,247608.9930971844
1633,172003.4903444973
1634,198741.04055120616
1635,188111.9405151911
1636,159159.73363210555
1637,202021.02348653413
1638,185398.80688488227
1639,177218.78494556953
1640,236688.6750797869
