Id,SalePrice
1461,124025.68986298621
1462,154437.33215944306
1463,179227.48281304445
1464,201428.1033052438
1465,180717.23971407363
1466,168617.58326829417
1467,177278.83108622616
1468,165568.38277854433
1469,183975.1413764086
1470,116919.12119434195
1471,196726.47388603707
1472,92432.88190701448
1473,91345.57579361791
1474,151443.34325168858
1475,100947.06234474627
1476,359272.91905349103
1477,238805.20122939334
1478,274457.86238178477
1479,250563.8525910356
1480,460391.60581685905
1481,327444.8863911602
1482,201125.7083970244
1483,168349.03693127682
1484,165723.43540096644
1485,179846.46156337005
1486,192237.59647331422
1487,311325.3538958434
1488,226523.5411382552
1489,178877.50312005254
1490,216604.9245060226
1491,191743.1235224496
1492,93401.42511959189
1493,194171.3778682396
1494,260408.09511769735
1495,265175.21436128824
1496,219123.8751209122
1497,166211.608779339
1498,161500.8319092209
1499,154417.55502361245
1500,149146.7275985451
1501,164818.59333712622
1502,147862.60719965215
1503,255403.83614197996
1504,240787.96061308053
1505,210823.20662009672
1506,178072.14988588417
1507,244194.25591269144
1508,186324.07356893714
1509,165873.5935973699
1510,134661.7053795785
1511,141947.42800844926
1512,174956.4773241386
1513,131807.8507673424
1514,144774.1613490324
1515,209272.3018981972
1516,150334.7043987175
1517,169951.11983499816
1518,135841.38895069345
1519,212976.4449753575
1520,136528.14652979464
1521,135281.31107361862
1522,170523.3003719848
1523,108058.55962323485
1524,124785.00221753227
1525,120434.23270257161
1526,119361.58507757765
1527,89576.89010054644
1528,130063.89041394944
1529,138757.64197596727
1530,173973.40738418052
1531,110395.66116384562
1532,86278.15560477905
1533,154168.48187343962
1534,127209.0065470196
1535,146405.80037932843
1536,101148.47257951536
1537,56323.66785000239
1538,158050.0285869844
1539,183875.6949430626
1540,95845.83173196658
1541,147585.54573902814
1542,134850.9060585932
1543,198255.37076232268
1544,88132.86671489417
1545,121704.69735287357
1546,121466.22927093793
1547,148214.2096191909
1548,134507.49680032727
1549,122044.57010463737
1550,135866.79129519803
1551,107648.37290587832
1552,134996.3596556258
1553,142553.00365809863
1554,114931.88593063128
1555,154692.87041867673
1556,94447.8394658696
1557,114475.42565139767
1558,91287.72286071732
1559,70980.36940292227
1560,134479.3352733951
1561,107221.87501839465
1562,129900.74308123995
1563,113684.1873699633
1564,161989.03119545314
1565,143732.39683869242
1566,208083.6028056876
1567,70428.56058636343
1568,206638.14137032436
1569,134460.10882722307
1570,140456.87245908452
1571,129013.99803415201
1572,138897.81273995264
1573,258626.90062968954
1574,106843.58366598484
1575,211962.11312651754
1576,243654.8102230327
1577,193155.47634610423
1578,142937.61032515927
1579,143338.4746266406
1580,191882.23448144965
1581,152439.635406986
1582,135352.50626244518
1583,294156.32502329274
1584,213980.00749556255
1585,137388.1819305518
1586,61576.262692455006
1587,100010.32151906888
1588,151132.1233445524
1589,111190.27348560428
1590,138229.4781679754
1591,94590.64717647986
1592,111628.12536899817
1593,132025.03065138913
1594,133323.31840885963
1595,99025.57082634507
1596,230606.09334436822
1597,183552.31920262394
1598,208706.0502040154
1599,169879.9238755043
1600,165188.43149953912
1601,54083.6874012626
1602,113893.74777540447
1603,92140.78512450437
1604,260952.24089027065
1605,251426.92045473162
1606,171370.5538312198
1607,151944.2450789204
1608,193419.64297986781
1609,188121.74629440412
1610,150176.77126056666
1611,133606.08031252577
1612,160692.7657030175
1613,158539.42475126058
1614,123247.93047748046
1615,93216.02496573936
1616,63437.46294476085
1617,96081.97473059242
1618,127548.1697018556
1619,140434.51940716975
1620,122758.99957860676
1621,143785.06310475667
1622,140078.65252418208
1623,242280.37880877382
1624,213704.0436988471
1625,119749.33051220447
1626,163533.18472212588
1627,178048.7757487059
1628,302881.5450021175
1629,171648.89171864884
1630,387483.2583912385
1631,197497.3079577367
1632,239734.78751510894
1633,172133.5741668565
1634,186497.7313936392
1635,177194.54255429548
1636,154992.3799470915
1637,174862.86535999554
1638,206311.84066307088
1639,174039.966366252
1640,260962.06733647903
1641,167809.79849880817
1642,248097.26725349153
1643,220473.14443948565
1644,233945.8997470946
1645,190827.9639630354
1646,160400.08037089987
1647,164447.25808490053
1648,133806.00654345276
1649,134712.36230405027
1650,120131.16308986742
1651,124726.84580546778
1652,93788.50607104287
1653,94811.85851319991
1654,149911.37459930405
1655,145322.82376830082
1656,144976.50693046377
1657,148057.49298442673
1658,149409.41859804853
1659,119786.33544384403
1660,152453.29252333663
1661,481641.17295371863
1662,440673.0696150919
1663,359509.717996098
1664,464411.41850535723
1665,276708.4429501638
1666,322926.65380386513
1667,375290.35340358736
1668,343324.5863154293
1669,297175.3033732168
1670,333998.1361904723
1671,247437.83345350187
1672,398099.14435643953
1673,259202.32469192796
1674,227671.6860736829
1675,191313.2924252231
1676,183906.09596390225
1677,201342.38836371378
1678,451346.5027336417
1679,348247.2303419756
1680,357417.6115883948
1681,249684.87901189312
1682,299060.1330952156
1683,173040.91754395343
1684,173341.87997296895
1685,176810.20943155256
1686,173127.83632201
1687,171328.83101892975
1688,191000.64865503434
1689,192374.08040207205
1690,188121.2261680399
1691,186163.87208067524
1692,253657.59868006574
1693,178625.07033212986
1694,180216.54860450432
1695,166896.65321576397
1696,285905.17998542025
1697,174169.60226879787
1698,345996.2613461377
1699,268548.57449644094
1700,228122.36867256425
1701,260863.7521928022
1702,242270.55446269186
1703,243362.8495686884
1704,263312.09836243023
1705,220277.68000714667
1706,475889.301789753
1707,202138.8123076759
1708,186409.34018589449
1709,256918.3266718401
1710,216666.63902151215
1711,257014.97790156153
1712,260045.45940601654
1713,273186.24562797736
1714,217394.6831453634
1715,213701.61693178728
1716,176951.3534883546
1717,178054.03131791198
1718,133873.4599963538
1719,204723.8474479245
1720,256849.97649692078
1721,153149.69856995784
1722,117076.42897474924
1723,149566.73894178413
1724,201078.72299402367
1725,248293.05281939483
1726,202373.13601952058
