Id,SalePrice
1461,122503.75793888893
1462,157799.37206540967
1463,182668.53916209744
1464,193057.302409396
1465,179905.83565959093
1466,168559.0539085961
1467,175044.41654034454
1468,166264.15929424026
1469,185587.47231271627
1470,113661.28395458306
1471,203051.54530512055
1472,95791.97763611359
1473,90734.01418062122
1474,153009.14197374333
1475,103650.50265722687
1476,350092.5725372442
1477,245017.68947298452
1478,296336.0388536424
1479,251454.81604914792
1480,495472.06753037125
1481,324480.4018263925
1482,208154.19579802747
1483,166197.06016500434
1484,168807.52831006507
1485,170606.592255431
1486,193795.85167572845
1487,307984.6893207736
1488,227147.83481489847
1489,184531.28088548838
1490,217928.8296507958
1491,190636.81643856148
1492,92854.37163326175
1493,170560.09307773065
1494,258056.37686069502
1495,282382.46727358876
1496,217694.88353570388
1497,168368.90571442895
1498,163638.30163734572
1499,159697.03521533243
1500,149127.46925158647
1501,168301.9595644072
1502,151522.99949241694
1503,304898.87144731433
1504,240013.6998250206
1505,206829.54570633237
1506,175545.96846478467
1507,246607.58085331327
1508,181610.62960390726
1509,167233.77973621222
1510,149030.32226915425
1511,143923.0557854308
1512,172980.80876514106
1513,128181.20040160259
1514,133170.54623497443
1515,217690.27486288812
1516,152147.2832892024
1517,161705.48566560098
1518,134126.95238496907
1519,219608.97443297054
1520,133667.4637390631
1521,137381.85790889536
1522,164495.4331025333
1523,111996.04065156399
1524,128264.97765012951
1525,121219.76871610711
1526,105442.17026280465
1527,102479.18107730409
1528,128291.00089144269
1529,159625.98469283676
1530,167783.73108195217
1531,95620.77984810766
1532,88247.64979091927
1533,145617.32357791424
1534,122903.88982798181
1535,150932.83497821214
1536,112097.3514558251
1537,52367.28118297488
1538,140553.35833827438
1539,182368.68215877705
1540,96710.32110588714
1541,147683.07286093093
1542,139386.7800926052
1543,188950.96592653528
1544,91625.68089743816
1545,100606.93269162378
1546,127183.19429523889
1547,149877.81495493645
1548,142023.69692423113
1549,115144.09880115374
1550,136033.38787802227
1551,109769.05458945292
1552,136000.2520846605
1553,152815.4357649886
1554,117211.59373885786
1555,152889.88936372564
1556,102675.11560247967
1557,101950.0120159614
1558,97277.32600033567
1559,69021.66118365848
1560,134535.19461966972
1561,111744.31979697746
1562,127684.91007566548
1563,121154.70920557185
1564,166763.31964785085
1565,151756.77610197227
1566,227154.11098474567
1567,73567.87292161884
1568,206098.99206954692
1569,120976.96958522107
1570,141045.60589272276
1571,127351.21602070291
1572,143466.20212432597
1573,260516.91009009114
1574,111926.12623773322
1575,214462.50138246105
1576,240676.94965527666
1577,193794.83636459545
1578,142428.07743289185
1579,144160.13117549397
1580,186166.95497730945
1581,143742.30298468424
1582,134187.55500219812
1583,312599.51278182806
1584,217661.80407216735
1585,145437.3798779061
1586,64256.901157402935
1587,92323.4108057587
1588,155195.8827223117
1589,100397.15652665238
1590,143013.51768542113
1591,94321.88300433238
1592,115601.93848247147
1593,124580.2187227408
1594,125677.47628472409
1595,89308.75456261435
1596,227069.06683431694
1597,190205.34799473683
1598,208771.24669648163
1599,172720.2209500216
1600,171708.44687198912
1601,58134.091737359384
1602,105973.99214323772
1603,95762.82992450873
1604,259244.93120110006
1605,250556.23035327104
1606,162634.82791341565
1607,147591.5730383795
1608,197552.71397778825
1609,181015.3281495545
1610,154176.53751585557
1611,139783.0403283555
1612,163677.36846785728
1613,159031.27215413126
1614,125553.08148598559
1615,90761.28390606288
1616,64333.287317190974
1617,93672.0250544278
1618,125750.22389214246
1619,139730.87666740472
1620,146835.66308728457
1621,140921.9198162854
1622,141626.8486121573
1623,254159.74711890917
1624,215064.2353414239
1625,121390.08908790942
1626,159729.39716241145
1627,185748.53813029392
1628,306702.02671363734
1629,173788.9896002171
1630,346722.99766056234
1631,197310.1807860154
1632,232211.18708788618
1633,163374.61989277188
1634,190948.08227906533
1635,182031.99467428785
1636,156517.32959922342
1637,180993.60888967445
1638,190827.47828290082
1639,167139.08318518838
1640,263944.5983842928
1641,166717.8800536216
1642,244104.17963772165
1643,228768.3584892469
1644,239785.64381437982
1645,191283.78376344568
1646,157249.62788773808
1647,165435.66783448914
1648,138778.0853414327
1649,140332.40399130175
1650,106870.95360423322
1651,123240.59807395244
1652,92343.86439717641
1653,98928.63343673084
1654,152721.71494769125
1655,140731.66053709187
1656,149517.72405210728
1657,151897.57437160713
1658,152731.07104950014
1659,123282.0606170913
1660,152711.86874175922
1661,478890.87389140204
1662,456332.92007073737
1663,376196.6010648375
1664,464368.620734449
1665,295080.26057293924
1666,323950.25790795754
1667,337023.7368465541
1668,345452.94328246213
1669,290670.1014463492
1670,339295.30230733677
1671,255841.69412583875
1672,399328.5998956751
1673,274234.7661495338
1674,231434.31500202845
1675,184169.3236217717
1676,183599.36278029383
1677,202895.71786348856
1678,489409.61196874635
1679,356305.7032926686
1680,333848.9304889301
1681,257501.47386804974
1682,317894.1299510825
1683,170726.80728438502
1684,178320.90270748557
1685,169514.30448622082
1686,168989.08928476708
1687,164169.0848895095
1688,193763.5920996939
1689,192043.89578808172
1690,186683.29361349015
1691,180299.43983735543
1692,254917.7135711669
1693,163889.1472772346
1694,186940.12057447855
1695,171634.8488651873
1696,278873.7829216491
1697,169799.46308667058
1698,343963.2561645518
1699,240531.4970169917
1700,230107.7244695542
1701,261041.4993135416
1702,255431.47347871718
1703,255658.02495644678
1704,288768.74328921834
1705,213540.1907696886
1706,474524.7736568323
1707,201660.7746685345
1708,198192.97393203873
1709,249753.36879834102
1710,219513.01602486335
1711,255297.496403309
1712,253350.23271186565
1713,267348.0164518566
1714,229019.87543223583
1715,206824.20709576746
1716,178413.7798931321
1717,183306.9363204586
1718,135070.6057084289
1719,204579.97968313473
1720,239225.0240512493
1721,163039.04214635617
1722,128591.70148042699
1723,151445.33481395047
1724,212000.35885589197
1725,237188.0692393149
1726,190603.30178779532
1727,162172.38375277544
1728,169150.23206213705
1729,170352.96591429703
1730,165059.07643223173
1731,122458.237474595
1732,134934.802232527
